date,hour,count,weather_type,temperature,humidity,wind_speed
12/01/2011,11,4,2,9.4,0.46,14.8
12/01/2011,12,3,2,10.0,0.44,16.7
12/01/2011,13,4,2,11.0,0.41,14.8
12/01/2011,14,2,2,10.6,0.43,14.8
12/01/2011,16,3,2,9.4,0.44,9.3
12/01/2011,17,7,2,8.9,0.44,7.4
12/01/2011,18,7,2,7.8,0.47,7.4
12/01/2011,19,7,2,8.3,0.46,7.4
12/01/2011,20,2,2,6.1,0.62,7.4
12/01/2011,21,1,2,5.6,0.65,0.0
12/01/2011,22,2,2,4.4,0.68,5.6
12/01/2011,23,1,2,3.9,0.73,5.6
12/02/2011,06,1,1,2.0,0.81,0.0
12/02/2011,07,1,1,2.0,0.87,5.6
12/02/2011,08,3,1,5.0,0.79,0.0
12/02/2011,09,2,1,6.1,0.74,14.8
12/02/2011,10,1,1,7.8,0.66,11.1
12/02/2011,11,3,0,9.4,0.56,9.3
12/02/2011,12,5,1,10.6,0.48,9.3
12/02/2011,13,2,1,12.0,0.44,7.4
12/02/2011,15,4,1,12.2,0.4,5.6
12/02/2011,16,8,1,12.2,0.37,0.0
12/02/2011,17,6,2,10.6,0.5,0.0
12/02/2011,18,4,2,8.3,0.52,16.7
12/02/2011,19,4,2,10.0,0.39,18.5
12/02/2011,20,3,2,7.8,0.5,13.0
12/02/2011,21,1,2,6.7,0.55,13.0
12/02/2011,22,2,2,7.0,0.53,18.5
12/02/2011,23,1,2,6.1,0.58,16.7
12/03/2011,00,3,2,4.4,0.63,13.0
12/03/2011,01,1,2,4.4,0.63,11.1
12/03/2011,08,1,0,4.4,0.68,7.4
12/03/2011,09,1,0,7.0,0.61,9.3
12/03/2011,11,4,0,8.9,0.5,0.0
12/03/2011,12,6,0,9.4,0.5,5.6
12/03/2011,13,4,0,9.4,0.46,0.0
12/03/2011,14,1,0,9.4,0.48,0.0
12/03/2011,15,3,0,10.0,0.48,0.0
12/03/2011,16,2,0,8.9,0.61,0.0
12/03/2011,17,6,0,7.8,0.54,9.3
12/03/2011,18,1,1,6.7,0.58,9.3
12/04/2011,00,1,1,5.6,0.76,5.6
12/04/2011,12,1,0,11.1,0.66,14.8
12/04/2011,13,4,1,11.7,0.64,9.3
12/04/2011,15,5,0,11.7,0.61,14.8
12/04/2011,16,3,1,10.0,0.74,9.3
12/04/2011,17,3,0,10.0,0.71,0.0
12/04/2011,18,1,0,10.0,0.74,0.0
12/04/2011,19,6,0,9.0,0.76,9.3
12/04/2011,20,2,0,9.4,0.77,7.4
12/04/2011,22,3,1,7.8,0.86,7.4
12/05/2011,06,1,0,7.2,0.9,0.0
12/05/2011,07,2,0,6.7,0.93,0.0
12/05/2011,08,6,0,7.8,0.89,5.6
12/05/2011,09,3,4,8.9,0.86,5.6
12/05/2011,10,1,4,9.4,0.83,5.6
12/05/2011,11,1,4,10.6,0.77,7.4
12/05/2011,13,4,4,13.9,0.67,0.0
12/05/2011,14,5,4,14.0,0.72,5.6
12/05/2011,16,5,0,12.0,0.77,0.0
12/05/2011,17,7,0,12.8,0.77,0.0
12/05/2011,18,13,4,13.9,0.77,0.0
12/05/2011,19,2,4,14.4,0.81,7.4
12/05/2011,20,5,4,13.3,0.84,5.6
12/05/2011,21,4,4,13.3,0.87,9.3
12/05/2011,22,1,4,13.9,0.87,9.3
12/05/2011,23,2,4,15.6,0.8,20.4
12/06/2011,01,1,4,13.9,0.87,13.0
12/06/2011,06,1,4,14.4,0.93,13.0
12/06/2011,07,1,4,13.9,0.93,14.8
12/06/2011,08,3,4,13.9,0.93,14.8
12/06/2011,09,1,9,13.9,0.96,18.5
12/06/2011,13,4,9,15.0,1.0,14.8
12/06/2011,14,3,9,14.4,1.0,13.0
12/06/2011,15,1,9,16.0,1.0,13.0
12/06/2011,17,5,9,14.0,1.0,13.0
12/06/2011,18,5,9,13.0,1.0,16.7
12/06/2011,19,8,4,14.0,1.0,14.8
12/06/2011,20,2,9,14.0,1.0,20.4
12/06/2011,21,2,4,13.0,1.0,13.0
12/06/2011,22,2,9,14.0,1.0,9.3
12/06/2011,23,1,8,14.0,1.0,13.0
12/07/2011,00,1,8,13.9,1.0,16.7
12/07/2011,07,2,9,13.0,1.0,0.0
12/07/2011,08,1,9,13.0,1.0,9.3
12/07/2011,09,1,9,13.0,1.0,18.5
12/07/2011,18,4,9,10.0,0.94,33.3
12/08/2011,06,1,1,1.7,0.61,14.8
12/08/2011,07,2,1,2.2,0.57,18.5
12/08/2011,08,6,1,2.8,0.54,25.9
12/08/2011,09,1,1,3.9,0.53,22.2
12/08/2011,10,2,1,5.0,0.51,16.7
12/08/2011,11,4,1,5.0,0.51,22.2
12/08/2011,12,3,1,6.1,0.49,24.1
12/08/2011,13,3,1,6.7,0.47,16.7
12/08/2011,14,2,1,7.2,0.44,9.3
12/08/2011,15,2,1,7.0,0.46,13.0
12/08/2011,16,4,1,6.1,0.47,7.4
12/08/2011,17,1,1,5.0,0.53,14.8
12/08/2011,18,6,1,4.4,0.55,7.4
12/08/2011,19,4,0,4.4,0.6,7.4
12/08/2011,20,3,0,5.0,0.6,5.6
12/08/2011,21,1,0,3.9,0.67,9.3
12/08/2011,22,2,0,3.3,0.68,7.4
12/08/2011,23,1,1,3.3,0.65,0.0
12/09/2011,00,1,2,3.3,0.65,0.0
12/09/2011,06,1,1,2.2,0.76,5.6
12/09/2011,07,2,0,2.8,0.82,0.0
12/09/2011,08,6,0,4.4,0.79,5.6
12/09/2011,09,1,4,5.6,0.7,11.1
12/09/2011,10,1,0,6.7,0.73,16.7
12/09/2011,11,5,1,8.9,0.56,20.4
12/09/2011,12,1,1,10.0,0.5,13.0
12/09/2011,13,7,1,10.0,0.46,18.5
12/09/2011,14,2,1,10.0,0.48,18.5
12/09/2011,16,3,0,9.0,0.62,9.3
12/09/2011,17,9,0,8.3,0.61,0.0
12/09/2011,18,10,0,7.8,0.63,0.0
12/09/2011,19,3,0,6.1,0.8,0.0
12/09/2011,20,3,0,6.1,0.76,0.0
12/09/2011,21,3,0,5.0,0.86,0.0
12/09/2011,22,1,0,5.0,0.79,0.0
12/09/2011,23,1,4,4.4,0.79,7.4
12/10/2011,03,1,4,4.4,0.63,7.4
12/10/2011,09,2,0,6.7,0.58,16.7
12/10/2011,10,3,0,7.2,0.52,27.8
12/10/2011,11,3,0,7.2,0.44,27.8
12/10/2011,12,2,1,7.8,0.34,27.8
12/10/2011,13,1,1,7.8,0.33,22.2
12/10/2011,14,4,1,7.8,0.34,24.1
12/10/2011,16,4,1,5.0,0.36,22.2
12/10/2011,17,1,2,3.9,0.39,14.8
12/10/2011,18,3,2,3.9,0.38,18.5
12/10/2011,19,4,2,3.3,0.36,14.8
12/11/2011,00,1,2,-0.6,0.59,14.8
12/11/2011,11,2,2,3.9,0.36,0.0
12/11/2011,12,2,2,5.6,0.32,0.0
12/11/2011,13,1,2,5.6,0.31,0.0
12/11/2011,14,1,2,6.1,0.27,0.0
12/11/2011,15,4,2,5.6,0.27,0.0
12/11/2011,16,1,2,5.0,0.31,0.0
12/11/2011,17,2,2,3.3,0.48,13.0
12/11/2011,19,2,2,1.7,0.57,7.4
12/11/2011,20,2,2,2.2,0.55,0.0
12/11/2011,22,1,2,1.1,0.67,0.0
12/12/2011,06,1,0,-1.7,0.82,9.3
12/12/2011,07,2,4,-1.1,0.79,7.4
12/12/2011,08,2,4,0.0,0.75,5.6
12/12/2011,09,3,4,1.7,0.72,7.4
12/12/2011,12,2,4,6.1,0.51,7.4
12/12/2011,13,2,4,7.2,0.52,9.3
12/12/2011,15,3,4,6.7,0.6,5.6
12/12/2011,16,4,4,6.1,0.58,0.0
12/12/2011,17,7,0,6.1,0.56,5.6
12/12/2011,18,4,0,5.0,0.62,5.6
12/12/2011,19,8,0,5.6,0.6,5.6
12/12/2011,20,2,0,4.4,0.79,0.0
12/12/2011,21,3,0,3.9,0.73,0.0
12/12/2011,22,2,1,2.8,0.79,0.0
12/13/2011,07,1,1,0.6,0.72,7.4
12/13/2011,08,5,1,3.9,0.6,11.1
12/13/2011,09,2,1,6.1,0.53,11.1
12/13/2011,10,1,1,7.8,0.47,16.7
12/13/2011,12,4,0,10.6,0.38,22.2
12/13/2011,13,1,0,10.6,0.38,16.7
12/13/2011,14,2,0,10.6,0.36,16.7
12/13/2011,15,3,1,10.0,0.36,16.7
12/13/2011,17,5,1,8.3,0.42,14.8
12/13/2011,18,12,1,6.7,0.49,11.1
12/13/2011,19,7,1,7.2,0.48,11.1
12/13/2011,20,3,1,5.6,0.53,11.1
12/14/2011,03,1,0,4.4,0.73,0.0
12/14/2011,06,2,0,5.0,0.73,0.0
12/14/2011,07,3,4,4.4,0.83,0.0
12/14/2011,08,8,4,5.6,0.67,0.0
12/14/2011,09,1,4,6.0,0.61,0.0
12/14/2011,10,1,4,7.8,0.56,0.0
12/14/2011,12,2,4,9.4,0.54,7.4
12/14/2011,15,4,4,10.0,0.52,7.4
12/14/2011,16,5,4,9.4,0.56,7.4
12/14/2011,17,2,4,8.9,0.61,11.1
12/14/2011,18,3,4,8.9,0.61,7.4
12/14/2011,19,5,4,8.3,0.63,7.4
12/14/2011,20,2,4,8.3,0.63,11.1
12/14/2011,21,3,0,7.8,0.66,11.1
12/14/2011,22,2,1,7.2,0.71,11.1
12/14/2011,23,2,0,6.7,0.73,11.1
12/15/2011,00,1,4,6.7,0.73,11.1
12/15/2011,05,1,0,7.2,0.65,13.0
12/15/2011,06,2,0,7.2,0.68,13.0
12/15/2011,07,2,4,8.3,0.63,14.8
12/15/2011,08,5,4,9.0,0.62,18.5
12/15/2011,09,3,4,10.6,0.59,20.4
12/15/2011,10,1,4,11.1,0.61,27.8
12/15/2011,11,1,4,13.9,0.59,33.3
12/15/2011,12,1,4,15.6,0.55,24.1
12/15/2011,13,3,4,16.7,0.53,22.2
12/15/2011,14,4,4,17.2,0.54,20.4
12/15/2011,15,1,9,14.4,0.7,11.1
12/15/2011,16,4,4,16.7,0.6,18.5
12/15/2011,17,4,4,16.7,0.6,20.4
12/15/2011,18,7,4,16.7,0.6,18.5
12/15/2011,19,2,0,16.7,0.6,22.2
12/15/2011,20,2,1,16.1,0.64,20.4
12/15/2011,21,2,0,16.7,0.65,22.2
12/15/2011,22,2,1,16.7,0.65,22.2
12/15/2011,23,1,1,16.1,0.7,22.2
12/16/2011,03,1,4,16.1,0.58,13.0
12/16/2011,05,1,4,13.3,0.33,20.4
12/16/2011,07,4,1,9.4,0.46,27.8
12/16/2011,08,5,0,8.9,0.46,25.9
12/16/2011,09,3,0,8.3,0.44,20.4
12/16/2011,12,4,4,7.8,0.4,24.1
12/16/2011,13,4,4,7.8,0.44,14.8
12/16/2011,14,1,4,7.2,0.46,20.4
12/16/2011,15,2,4,6.7,0.45,14.8
12/16/2011,16,1,4,7.2,0.44,18.5
12/16/2011,17,7,4,6.7,0.45,16.7
12/16/2011,18,6,4,7.0,0.46,14.8
12/16/2011,19,2,4,6.7,0.45,13.0
12/16/2011,22,1,4,6.1,0.49,9.3
12/16/2011,23,1,0,6.1,0.49,18.5
12/17/2011,00,1,4,5.6,0.53,16.7
12/17/2011,09,2,4,4.4,0.51,18.5
12/17/2011,10,2,4,5.0,0.47,22.2
12/17/2011,11,4,4,5.0,0.47,18.5
12/17/2011,12,2,4,5.0,0.49,16.7
12/17/2011,14,2,0,5.0,0.47,18.5
12/17/2011,17,1,0,4.4,0.49,25.9
12/17/2011,18,1,3,3.3,0.62,22.2
12/17/2011,19,1,1,2.2,0.67,16.7
12/18/2011,01,1,0,1.7,0.59,7.4
12/18/2011,12,2,0,5.6,0.51,20.4
12/18/2011,13,1,0,5.6,0.51,18.5
12/18/2011,14,1,0,6.7,0.45,18.5
12/18/2011,15,2,1,5.0,0.49,16.7
12/18/2011,16,1,0,5.0,0.47,11.1
12/18/2011,17,1,0,5.0,0.47,13.0
12/18/2011,19,1,1,3.3,0.57,7.4
12/18/2011,20,1,1,2.2,0.62,0.0
12/18/2011,21,3,1,2.2,0.73,13.0
12/19/2011,06,1,0,0.0,0.75,7.4
12/19/2011,07,2,1,0.6,0.75,13.0
12/19/2011,08,4,1,1.7,0.72,14.8
12/19/2011,09,3,1,2.8,0.67,13.0
12/19/2011,11,1,1,6.1,0.6,22.2
12/19/2011,13,2,1,9.0,0.46,14.8
12/19/2011,14,3,0,10.0,0.46,11.1
12/19/2011,15,2,0,10.6,0.43,16.7
12/19/2011,16,2,0,10.0,0.46,13.0
12/19/2011,17,1,0,9.4,0.5,13.0
12/19/2011,18,5,4,9.4,0.52,11.1
12/19/2011,19,3,0,10.6,0.43,11.1
12/19/2011,20,4,4,8.9,0.54,9.3
12/19/2011,21,3,4,9.4,0.54,11.1
12/19/2011,22,1,0,8.9,0.54,11.1
12/20/2011,01,1,4,8.3,0.59,0.0
12/20/2011,05,1,4,9.4,0.56,0.0
12/20/2011,06,1,4,9.4,0.59,0.0
12/20/2011,07,1,4,11.7,0.55,5.6
12/20/2011,08,5,4,9.4,0.66,0.0
12/20/2011,09,1,4,11.7,0.61,13.0
12/20/2011,10,2,4,10.6,0.66,11.1
12/20/2011,11,2,4,12.8,0.57,9.3
12/20/2011,12,2,4,13.3,0.55,9.3
12/20/2011,13,2,4,12.8,0.59,7.4
12/20/2011,14,3,4,13.3,0.55,0.0
12/20/2011,15,2,0,13.0,0.54,0.0
12/20/2011,16,1,0,10.6,0.63,11.1
12/20/2011,17,6,0,10.0,0.66,13.0
12/20/2011,18,13,0,10.0,0.66,0.0
12/20/2011,19,2,0,9.0,0.66,0.0
12/20/2011,20,1,0,9.4,0.66,5.6
12/20/2011,21,4,4,9.4,0.66,0.0
12/21/2011,05,1,4,9.4,0.86,0.0
12/21/2011,07,2,9,9.4,0.9,0.0
12/21/2011,08,2,4,11.1,0.86,14.8
12/21/2011,09,1,9,14.4,0.78,29.6
12/21/2011,12,1,9,15.0,0.87,18.5
12/21/2011,13,2,9,13.0,0.94,20.4
12/21/2011,15,2,9,14.0,0.94,20.4
12/21/2011,16,1,9,14.0,0.94,22.2
12/21/2011,17,2,9,12.0,1.0,16.7
12/21/2011,18,1,4,15.6,0.93,20.4
12/21/2011,19,1,4,16.0,0.94,22.2
12/21/2011,21,6,1,15.6,0.9,16.7
12/21/2011,22,5,0,15.6,0.9,13.0
12/22/2011,00,1,0,13.3,0.93,5.6
12/22/2011,01,1,1,15.0,0.81,7.4
12/22/2011,06,1,0,8.3,0.93,0.0
12/22/2011,07,5,4,9.4,0.83,0.0
12/22/2011,08,1,4,10.0,0.87,5.6
12/22/2011,09,2,4,10.6,0.86,5.6
12/22/2011,10,1,4,12.8,0.77,0.0
12/22/2011,12,1,4,14.4,0.62,0.0
12/22/2011,13,1,4,14.4,0.62,0.0
12/22/2011,14,4,4,15.0,0.6,0.0
12/22/2011,15,2,4,14.4,0.6,0.0
12/22/2011,17,8,4,12.8,0.62,5.6
12/22/2011,18,7,4,12.8,0.62,0.0
12/22/2011,20,2,9,12.0,0.72,0.0
12/22/2011,22,1,9,9.0,0.93,7.4
12/23/2011,06,1,0,10.0,0.83,14.8
12/23/2011,07,1,0,10.6,0.77,16.7
12/23/2011,08,1,1,10.6,0.68,20.4
12/23/2011,09,3,1,10.6,0.63,24.1
12/23/2011,10,1,0,10.6,0.59,29.6
12/23/2011,11,1,0,10.6,0.54,35.2
12/23/2011,13,6,0,11.1,0.53,27.8
12/23/2011,15,1,0,10.0,0.5,20.4
12/23/2011,16,3,0,8.9,0.54,14.8
12/23/2011,17,1,0,8.9,0.52,16.7
12/23/2011,18,1,0,7.8,0.56,13.0
12/23/2011,20,1,1,6.7,0.63,14.8
12/23/2011,22,2,0,7.0,0.66,9.3
12/24/2011,10,1,1,7.2,0.4,24.1
12/24/2011,11,1,1,7.8,0.4,18.5
12/24/2011,14,2,0,7.0,0.39,14.8
12/24/2011,17,2,1,5.6,0.45,5.6
12/24/2011,18,1,1,5.6,0.53,5.6
12/24/2011,19,1,1,4.4,0.55,9.3
12/25/2011,11,3,0,6.1,0.74,20.4
12/25/2011,17,1,1,7.0,0.71,13.0
12/26/2011,09,1,1,8.3,0.42,35.2
12/26/2011,11,1,1,9.4,0.43,31.5
12/26/2011,12,1,0,10.0,0.41,20.4
12/26/2011,18,1,0,6.1,0.65,5.6
12/26/2011,19,1,0,5.6,0.6,5.6
12/26/2011,23,1,0,3.9,0.7,11.1
12/27/2011,06,1,4,6.0,0.66,18.5
12/27/2011,08,1,4,6.7,0.63,9.3
12/27/2011,09,3,9,7.0,0.66,7.4
12/27/2011,10,1,4,7.0,0.66,5.6
12/27/2011,11,1,9,6.1,0.8,5.6
12/27/2011,13,1,9,9.0,0.87,13.0
12/27/2011,17,3,0,10.0,0.89,18.5
12/27/2011,18,3,1,8.9,0.86,18.5
12/27/2011,20,2,1,7.0,0.87,5.6
12/27/2011,21,1,1,6.7,0.89,5.6
12/28/2011,05,1,1,6.7,0.6,16.7
12/28/2011,07,2,1,6.7,0.58,24.1
12/28/2011,08,2,1,7.2,0.58,22.2
12/28/2011,09,1,1,8.3,0.56,14.8
12/28/2011,11,1,1,8.3,0.44,37.0
12/28/2011,12,1,1,7.8,0.4,31.5
12/28/2011,13,5,1,6.7,0.4,25.9
12/28/2011,14,2,1,7.2,0.37,27.8
12/28/2011,15,3,1,6.1,0.37,27.8
12/28/2011,16,3,1,5.0,0.39,16.7
12/28/2011,19,3,1,2.8,0.42,14.8
12/28/2011,20,2,0,2.2,0.44,9.3
12/28/2011,21,1,0,2.2,0.44,7.4
12/28/2011,22,1,0,2.0,0.44,16.7
12/29/2011,05,1,1,0.6,0.61,0.0
12/29/2011,07,2,4,0.6,0.66,0.0
12/29/2011,08,2,4,1.1,0.64,9.3
12/29/2011,09,3,4,2.0,0.65,11.1
12/29/2011,12,1,4,5.0,0.53,7.4
12/29/2011,17,4,0,5.6,0.58,9.3
12/29/2011,18,4,0,5.6,0.6,7.4
12/29/2011,19,1,0,5.0,0.65,7.4
12/29/2011,20,2,4,5.0,0.61,9.3
12/29/2011,21,1,1,5.0,0.65,9.3
12/30/2011,00,1,1,4.4,0.65,5.6
12/30/2011,06,2,0,3.0,0.75,5.6
12/30/2011,09,1,0,5.6,0.67,16.7
12/30/2011,10,2,0,7.2,0.63,13.0
12/30/2011,12,5,4,9.4,0.52,9.3
12/30/2011,13,4,4,11.1,0.47,5.6
12/30/2011,15,2,0,11.7,0.47,13.0
12/30/2011,16,2,0,10.0,0.52,11.1
12/30/2011,17,4,0,8.9,0.61,9.3
12/30/2011,19,1,4,8.3,0.63,7.4
12/30/2011,20,3,4,8.9,0.66,7.4
12/30/2011,23,1,4,10.0,0.63,22.2
12/31/2011,02,1,4,10.6,0.66,18.5
12/31/2011,11,5,0,17.0,0.39,20.4
12/31/2011,12,3,0,15.6,0.44,33.3
12/31/2011,15,2,0,13.3,0.51,16.7
12/31/2011,16,2,1,13.0,0.51,25.9
12/31/2011,17,2,0,12.0,0.54,13.0
12/31/2011,18,1,0,11.1,0.59,7.4
01/01/2012,00,45,1,6.7,0.76,0.0
01/01/2012,01,89,1,6.1,0.82,0.0
01/01/2012,02,70,1,5.0,0.82,5.6
01/01/2012,03,49,2,5.0,0.82,7.4
01/01/2012,04,8,2,4.4,0.89,9.3
01/01/2012,05,5,2,4.4,0.89,11.1
01/01/2012,06,2,2,3.9,0.89,7.4
01/01/2012,07,4,2,3.9,0.93,7.4
01/01/2012,08,13,1,5.6,0.85,7.4
01/01/2012,09,37,1,7.8,0.76,9.3
01/01/2012,10,65,1,10.6,0.63,18.5
01/01/2012,11,125,0,11.7,0.59,18.5
01/01/2012,12,185,0,12.8,0.55,20.4
01/01/2012,13,198,0,13.9,0.53,20.4
01/01/2012,14,249,4,12.8,0.57,20.4
01/01/2012,15,251,0,15.0,0.48,13.0
01/01/2012,16,183,4,15.0,0.48,11.1
01/01/2012,17,99,9,14.0,0.59,16.7
01/01/2012,18,98,4,13.3,0.62,20.4
01/01/2012,19,101,4,13.3,0.67,16.7
01/01/2012,20,81,4,13.9,0.67,13.0
01/01/2012,21,67,0,14.0,0.55,27.8
01/01/2012,22,65,1,11.1,0.4,31.5
01/01/2012,23,27,1,9.4,0.43,27.8
01/02/2012,00,38,1,8.9,0.36,29.6
01/02/2012,01,11,0,8.3,0.36,24.1
01/02/2012,02,7,0,6.7,0.47,46.3
01/02/2012,04,3,1,4.4,0.41,25.9
01/02/2012,05,3,1,3.3,0.33,25.9
01/02/2012,06,11,1,3.3,0.35,16.7
01/02/2012,07,13,1,2.8,0.37,7.4
01/02/2012,08,45,1,3.9,0.36,18.5
01/02/2012,09,59,1,4.4,0.35,33.3
01/02/2012,10,93,0,5.0,0.35,16.7
01/02/2012,11,160,0,5.6,0.38,20.4
01/02/2012,12,183,0,5.6,0.37,27.8
01/02/2012,13,159,0,5.0,0.39,29.6
01/02/2012,14,139,0,4.4,0.35,27.8
01/02/2012,15,159,0,4.4,0.35,25.9
01/02/2012,16,139,1,3.9,0.34,16.7
01/02/2012,17,146,1,3.3,0.38,14.8
01/02/2012,18,118,0,2.8,0.41,14.8
01/02/2012,19,80,4,2.8,0.41,22.2
01/02/2012,20,84,4,2.2,0.43,18.5
01/02/2012,21,60,0,1.7,0.46,16.7
01/02/2012,22,36,0,1.1,0.5,16.7
01/02/2012,23,33,1,0.0,0.54,14.8
01/03/2012,00,13,0,0.0,0.5,16.7
01/03/2012,01,5,0,-0.6,0.54,18.5
01/03/2012,02,2,1,-1.1,0.54,16.7
01/03/2012,03,2,1,-1.7,0.54,13.0
01/03/2012,04,3,2,-1.7,0.56,18.5
01/03/2012,05,12,2,-1.7,0.56,16.7
01/03/2012,06,71,0,-1.1,0.54,18.5
01/03/2012,07,144,1,-1.1,0.51,18.5
01/03/2012,08,318,1,-1.1,0.47,31.5
01/03/2012,09,134,1,-0.6,0.38,33.3
01/03/2012,10,55,0,0.0,0.38,35.2
01/03/2012,11,67,0,0.0,0.35,44.4
01/03/2012,12,63,0,0.0,0.35,37.0
01/03/2012,13,67,3,0.0,0.38,27.8
01/03/2012,14,72,1,-1.7,0.4,38.9
01/03/2012,15,69,0,-1.7,0.25,31.5
01/03/2012,16,123,0,-2.2,0.26,35.2
01/03/2012,17,237,1,-2.8,0.29,27.8
01/03/2012,18,203,1,-3.3,0.34,16.7
01/03/2012,19,145,1,-3.9,0.37,14.8
01/03/2012,20,113,1,-3.9,0.46,16.7
01/03/2012,21,64,1,-4.4,0.48,25.9
01/03/2012,22,29,1,-5.0,0.44,22.2
01/03/2012,23,18,1,-6.1,0.42,29.6
01/04/2012,00,9,1,-6.7,0.37,20.4
01/04/2012,01,3,2,-7.8,0.36,18.5
01/04/2012,02,1,2,-8.0,0.35,18.5
01/04/2012,03,1,2,-8.3,0.41,13.0
01/04/2012,04,2,2,-8.3,0.43,11.1
01/04/2012,05,12,2,-8.0,0.45,13.0
01/04/2012,06,49,1,-7.8,0.45,9.3
01/04/2012,07,130,0,-7.2,0.47,9.3
01/04/2012,08,275,0,-6.1,0.46,5.6
01/04/2012,09,162,4,-5.0,0.44,5.6
01/04/2012,10,63,4,-4.4,0.48,13.0
01/04/2012,11,44,4,-2.2,0.43,16.7
01/04/2012,12,75,4,-1.7,0.47,16.7
01/04/2012,13,85,4,-0.6,0.42,22.2
01/04/2012,14,70,4,0.0,0.38,22.2
01/04/2012,15,79,4,0.6,0.42,13.0
01/04/2012,16,123,4,0.6,0.4,9.3
01/04/2012,17,269,4,1.1,0.42,7.4
01/04/2012,18,271,4,1.1,0.42,13.0
01/04/2012,19,177,4,1.1,0.44,11.1
01/04/2012,20,113,4,1.0,0.44,0.0
01/04/2012,21,86,4,1.1,0.44,7.4
01/04/2012,22,52,4,1.7,0.5,13.0
01/04/2012,23,31,0,1.1,0.5,5.6
01/05/2012,00,13,1,1.1,0.5,5.6
01/05/2012,01,5,0,0.6,0.61,0.0
01/05/2012,02,4,4,0.0,0.66,5.6
01/05/2012,03,3,4,0.6,0.64,5.6
01/05/2012,04,4,4,1.1,0.73,9.3
01/05/2012,05,23,4,1.1,0.67,5.6
01/05/2012,06,65,4,1.1,0.73,0.0
01/05/2012,07,185,4,1.7,0.72,0.0
01/05/2012,08,335,4,3.3,0.53,5.6
01/05/2012,09,206,1,5.0,0.49,0.0
01/05/2012,10,79,1,6.1,0.47,16.7
01/05/2012,11,77,0,7.8,0.42,20.4
01/05/2012,12,112,1,8.3,0.39,18.5
01/05/2012,13,112,0,8.9,0.34,18.5
01/05/2012,14,108,0,8.9,0.34,18.5
01/05/2012,15,112,4,9.4,0.35,13.0
01/05/2012,16,183,0,8.3,0.36,11.1
01/05/2012,17,390,0,7.8,0.35,5.6
01/05/2012,18,366,1,6.1,0.47,0.0
01/05/2012,19,239,1,3.9,0.62,9.3
01/05/2012,20,167,1,3.9,0.6,11.1
01/05/2012,21,92,0,2.8,0.7,7.4
01/05/2012,22,64,1,2.2,0.73,5.6
01/05/2012,23,57,0,2.0,0.75,0.0
01/06/2012,00,26,1,2.2,0.67,11.1
01/06/2012,01,8,1,2.2,0.67,7.4
01/06/2012,02,5,0,1.7,0.72,9.3
01/06/2012,03,4,4,1.1,0.79,9.3
01/06/2012,04,3,4,2.2,0.73,7.4
01/06/2012,05,12,4,2.8,0.67,0.0
01/06/2012,06,63,0,2.8,0.73,9.3
01/06/2012,07,172,0,2.8,0.73,11.1
01/06/2012,08,378,0,3.9,0.67,13.0
01/06/2012,09,218,0,6.1,0.58,11.1
01/06/2012,10,105,0,8.9,0.5,16.7
01/06/2012,11,129,0,11.1,0.45,18.5
01/06/2012,12,177,0,14.4,0.36,13.0
01/06/2012,14,156,1,17.2,0.28,18.5
01/06/2012,15,205,1,14.4,0.36,14.8
01/06/2012,16,274,1,15.6,0.31,16.7
01/06/2012,17,452,2,14.4,0.33,18.5
01/06/2012,18,390,2,11.7,0.41,13.0
01/06/2012,19,252,2,10.6,0.46,14.8
01/06/2012,20,157,2,9.4,0.5,13.0
01/06/2012,21,138,2,8.9,0.5,0.0
01/06/2012,22,125,2,8.9,0.5,11.1
01/06/2012,23,98,2,10.0,0.46,11.1
01/07/2012,00,74,2,8.9,0.52,7.4
01/07/2012,01,56,1,7.2,0.58,7.4
01/07/2012,02,34,0,6.7,0.6,5.6
01/07/2012,03,20,0,4.4,0.7,7.4
01/07/2012,04,9,1,3.9,0.76,7.4
01/07/2012,05,8,1,2.2,0.86,13.0
01/07/2012,06,6,1,3.0,0.75,7.4
01/07/2012,07,18,1,2.2,0.79,9.3
01/07/2012,08,55,1,5.0,0.73,5.6
01/07/2012,09,119,1,7.8,0.58,14.8
01/07/2012,10,179,1,10.6,0.44,14.8
01/07/2012,11,293,0,13.3,0.42,13.0
01/07/2012,12,360,1,15.6,0.42,18.5
01/07/2012,13,424,1,20.0,0.37,20.4
01/07/2012,14,483,4,18.9,0.38,18.5
01/07/2012,15,421,4,18.3,0.43,9.3
01/07/2012,16,370,0,17.8,0.45,9.3
01/07/2012,17,295,1,16.7,0.43,7.4
01/07/2012,18,286,0,16.1,0.38,16.7
01/07/2012,19,200,0,13.3,0.42,14.8
01/07/2012,20,146,1,13.0,0.38,16.7
01/07/2012,21,129,1,11.7,0.38,14.8
01/07/2012,22,105,2,10.0,0.39,18.5
01/07/2012,23,107,2,8.3,0.41,13.0
01/08/2012,00,80,1,9.4,0.36,18.5
01/08/2012,01,72,0,7.8,0.42,9.3
01/08/2012,02,65,0,7.2,0.48,16.7
01/08/2012,03,29,0,6.7,0.49,13.0
01/08/2012,04,6,4,6.7,0.49,7.4
01/08/2012,05,2,4,6.1,0.53,0.0
01/08/2012,06,2,0,5.6,0.55,9.3
01/08/2012,07,22,0,7.0,0.53,9.3
01/08/2012,08,50,0,7.8,0.51,11.1
